model,model_display,model_type,n_candidates,n_prompts,mean_num_pred_items,mean_num_strict_pred_items,candidate_valid_rate@10,raw_item_coverage@1,raw_unique_items@1,raw_avg_popularity@1,raw_catalog_match_rate@1,raw_item_coverage@5,raw_unique_items@5,raw_avg_popularity@5,raw_catalog_match_rate@5,raw_item_coverage@10,raw_unique_items@10,raw_avg_popularity@10,raw_catalog_match_rate@10,strict_item_coverage@1,strict_unique_items@1,strict_avg_popularity@1,strict_catalog_match_rate@1,strict_item_coverage@5,strict_unique_items@5,strict_avg_popularity@5,strict_catalog_match_rate@5,strict_item_coverage@10,strict_unique_items@10,strict_avg_popularity@10,strict_catalog_match_rate@10,paper_item_coverage@1,paper_unique_items@1,paper_avg_popularity@1,paper_catalog_match_rate@1,paper_item_coverage@5,paper_unique_items@5,paper_avg_popularity@5,paper_catalog_match_rate@5,paper_item_coverage@10,paper_unique_items@10,paper_avg_popularity@10,paper_catalog_match_rate@10,raw_hit_rate@1,raw_hit_rate@5,raw_hit_rate@10,raw_mrr@1,raw_mrr@5,raw_mrr@10,raw_precision@1,raw_precision@5,raw_precision@10,raw_recall@1,raw_recall@5,raw_recall@10,raw_f1@1,raw_f1@5,raw_f1@10,raw_ndcg@1,raw_ndcg@5,raw_ndcg@10,strict_hit_rate@1,strict_hit_rate@5,strict_hit_rate@10,strict_mrr@1,strict_mrr@5,strict_mrr@10,strict_precision@1,strict_precision@5,strict_precision@10,strict_recall@1,strict_recall@5,strict_recall@10,strict_f1@1,strict_f1@5,strict_f1@10,strict_ndcg@1,strict_ndcg@5,strict_ndcg@10,paper_hit_rate@1,paper_hit_rate@5,paper_hit_rate@10,paper_mrr@1,paper_mrr@5,paper_mrr@10,paper_precision@1,paper_precision@5,paper_precision@10,paper_recall@1,paper_recall@5,paper_recall@10,paper_f1@1,paper_f1@5,paper_f1@10,paper_ndcg@1,paper_ndcg@5,paper_ndcg@10,paper_ndcg@10_mean,paper_ndcg@10_ci_low,paper_ndcg@10_ci_high
Qwen2.5-7B-FT,Qwen2.5-7B-FT,local_hf_ft,c250,999,9.826826826826826,9.434434434434435,0.9434434434434436,0.07004621606008088,485.0,42.45945945945946,0.8888888888888888,0.20580589254766032,1425.0,28.631830327321307,0.8844844844844844,0.27700751010976316,1918.0,24.101282234615567,0.8685685685685686,0.07380127094165223,511.0,39.99247311827957,0.9309309309309309,0.20566146735990756,1424.0,27.0150984317651,0.908908908908909,0.27108607741190066,1877.0,23.215164767942543,0.850950950950951,0.07380127094165223,511.0,39.99247311827957,0.9309309309309309,0.20566146735990756,1424.0,27.0150984317651,0.908908908908909,0.27108607741190066,1877.0,23.215164767942543,0.850950950950951,0.1021021021021021,0.18618618618618618,0.1981981981981982,0.1021021021021021,0.13511845178511847,0.13664736164736166,0.1021021021021021,0.041841841841841844,0.022822822822822823,0.0659159159159159,0.11051051051051052,0.12008675342008675,0.07546117546117545,0.057415568526679645,0.036885695219028555,0.1021021021021021,0.1039692241517048,0.1075542392120803,0.07307307307307308,0.13813813813813813,0.15015015015015015,0.07307307307307308,0.09769769769769769,0.0992266075599409,0.07307307307307308,0.031031031031031032,0.01701701701701702,0.04719719719719719,0.0825658992325659,0.09124124124124125,0.054220887554220894,0.04274360941027608,0.027655044321710988,0.07307307307307308,0.07605828535504348,0.07920418871088057,0.07307307307307308,0.13813813813813813,0.15015015015015015,0.07307307307307308,0.09769769769769769,0.0992266075599409,0.07307307307307308,0.031031031031031032,0.01701701701701702,0.04719719719719719,0.0825658992325659,0.09124124124124125,0.054220887554220894,0.04274360941027608,0.027655044321710988,0.07307307307307308,0.07605828535504348,0.07920418871088057,0.07920418871088057,0.06598620174774708,0.0926294472097319
Gemma-2-9B,Gemma-2-9B,local_hf,c0,999,9.997997997997999,9.997997997997999,0.9997997997997997,0.053581744656268054,371.0,55.05539358600583,0.6866866866866866,0.14110340843443098,977.0,51.42797131147541,0.7301301301301301,0.19324090121317158,1338.0,47.8718414139958,0.773073073073073,0.053581744656268054,371.0,55.05539358600583,0.6866866866866866,0.14110340843443098,977.0,51.42797131147541,0.7301301301301301,0.19324090121317158,1338.0,47.8718414139958,0.773073073073073,0.053581744656268054,371.0,55.05539358600583,0.6866866866866866,0.14110340843443098,977.0,51.42797131147541,0.7301301301301301,0.19324090121317158,1338.0,47.8718414139958,0.773073073073073,0.10510510510510511,0.2182182182182182,0.2912912912912913,0.10510510510510511,0.1447781114447781,0.15415494859939302,0.10510510510510511,0.05105105105105105,0.03413413413413414,0.06408074741408075,0.13833833833833833,0.18223223223223223,0.07492730826064158,0.07081554859332638,0.05552904719571387,0.10510510510510511,0.1190244135547477,0.13556974639290567,0.10510510510510511,0.2182182182182182,0.2912912912912913,0.10510510510510511,0.1447781114447781,0.15415494859939302,0.10510510510510511,0.05105105105105105,0.03413413413413414,0.06408074741408075,0.13833833833833833,0.18223223223223223,0.07492730826064158,0.07081554859332638,0.05552904719571387,0.10510510510510511,0.1190244135547477,0.13556974639290567,0.10510510510510511,0.2182182182182182,0.2912912912912913,0.10510510510510511,0.1447781114447781,0.15415494859939302,0.10510510510510511,0.05105105105105105,0.03413413413413414,0.06408074741408075,0.13833833833833833,0.18223223223223223,0.07492730826064158,0.07081554859332638,0.05552904719571387,0.10510510510510511,0.1190244135547477,0.13556974639290567,0.13556974639290567,0.11969608692674512,0.1525430974024018
Gemma-2-9B,Gemma-2-9B,local_hf,c250,999,9.93093093093093,7.4424424424424425,0.7442442442442443,0.07481224725592144,518.0,45.97062423500612,0.8178178178178178,0.24451184286539573,1693.0,38.210240963855426,0.8698698698698699,0.3432986712882727,2377.0,33.17095977669624,0.8726726726726727,0.08679953783939919,601.0,28.392624728850326,0.9229229229229229,0.2430675909878683,1683.0,26.89954314720812,0.8790790790790791,0.30675909878682844,2124.0,26.427313270485858,0.69009009009009,0.08679953783939919,601.0,28.392624728850326,0.9229229229229229,0.2430675909878683,1683.0,26.89954314720812,0.8790790790790791,0.30675909878682844,2124.0,26.427313270485858,0.69009009009009,0.056056056056056056,0.11711711711711711,0.15315315315315314,0.056056056056056056,0.07882882882882883,0.08355021688355022,0.056056056056056056,0.026426426426426425,0.01761761761761762,0.03408408408408408,0.07215548882215549,0.0957957957957958,0.03970637303970637,0.036702647813758926,0.028773787107120443,0.056056056056056056,0.06258772657576217,0.07150725804321763,0.06006006006006006,0.11311311311311312,0.12812812812812813,0.06006006006006006,0.07854521187854521,0.08043638876972209,0.06006006006006006,0.02442442442442443,0.014414414414414413,0.03530196863530197,0.06920253586920252,0.08041374708041375,0.04160827494160827,0.03434625101291769,0.023663523663523665,0.06006006006006006,0.06071436015909596,0.0649748392999394,0.06006006006006006,0.11311311311311312,0.12812812812812813,0.06006006006006006,0.07854521187854521,0.08043638876972209,0.06006006006006006,0.02442442442442443,0.014414414414414413,0.03530196863530197,0.06920253586920252,0.08041374708041375,0.04160827494160827,0.03434625101291769,0.023663523663523665,0.06006006006006006,0.06071436015909596,0.0649748392999394,0.0649748392999394,0.05336466261691113,0.07788907314020517
Gemma-2-9B,Gemma-2-9B,local_hf,c500,999,9.862862862862864,7.196196196196196,0.7196196196196197,0.07914500288850375,548.0,50.81243184296619,0.9179179179179179,0.24552281917966493,1700.0,39.10898725687458,0.8950950950950951,0.3385326400924321,2344.0,34.19119286910744,0.8753753753753754,0.08607741190063548,596.0,29.15748898678414,0.908908908908909,0.23902368573079144,1655.0,27.514028776978417,0.8694694694694695,0.2962160600808781,2051.0,27.423756505000085,0.6723723723723725,0.08607741190063548,596.0,29.15748898678414,0.908908908908909,0.23902368573079144,1655.0,27.514028776978417,0.8694694694694695,0.2962160600808781,2051.0,27.423756505000085,0.6723723723723725,0.043043043043043044,0.10510510510510511,0.13813813813813813,0.043043043043043044,0.06456456456456457,0.06877671322115765,0.043043043043043044,0.02242242242242242,0.015715715715715717,0.024841508174841504,0.059192525859192525,0.08403403403403402,0.02952952952952953,0.030944580944580944,0.02561007561007561,0.043043043043043044,0.04971740745978741,0.05900404587832346,0.056056056056056056,0.1011011011011011,0.11611611611611612,0.056056056056056056,0.07267267267267266,0.07464686909131353,0.056056056056056056,0.02242242242242242,0.012912912912912914,0.03218218218218218,0.06016016016016015,0.06950283616950283,0.03853853853853854,0.031238381238381244,0.02113892113892114,0.056056056056056056,0.05452881447892254,0.05807438671957467,0.056056056056056056,0.1011011011011011,0.11611611611611612,0.056056056056056056,0.07267267267267266,0.07464686909131353,0.056056056056056056,0.02242242242242242,0.012912912912912914,0.03218218218218218,0.06016016016016015,0.06950283616950283,0.03853853853853854,0.031238381238381244,0.02113892113892114,0.056056056056056056,0.05452881447892254,0.05807438671957467,0.05807438671957467,0.04773892824559216,0.0693822236913334
Llama-3.3-70B,Llama-3.3-70B,local_hf,c0,999,9.997997997997999,9.997997997997999,0.9997997997997997,0.05531484690930098,383.0,60.21112515802781,0.7917917917917918,0.1543905257076834,1069.0,53.042021636240705,0.7905905905905906,0.21143847487001732,1464.0,47.85925687592355,0.785985985985986,0.05531484690930098,383.0,60.21112515802781,0.7917917917917918,0.1543905257076834,1069.0,53.042021636240705,0.7905905905905906,0.21143847487001732,1464.0,47.85925687592355,0.785985985985986,0.05531484690930098,383.0,60.21112515802781,0.7917917917917918,0.1543905257076834,1069.0,53.042021636240705,0.7905905905905906,0.21143847487001732,1464.0,47.85925687592355,0.785985985985986,0.0970970970970971,0.1781781781781782,0.2502502502502503,0.0970970970970971,0.12270603937270605,0.13224653224653224,0.0970970970970971,0.04144144144144145,0.02952952952952953,0.05628962295628962,0.11099432766099432,0.15847514180847513,0.06715286715286714,0.05741477408144075,0.048089189755856424,0.0970970970970971,0.09760476965186277,0.11543941880205867,0.0970970970970971,0.1781781781781782,0.2502502502502503,0.0970970970970971,0.12270603937270605,0.13224653224653224,0.0970970970970971,0.04144144144144145,0.02952952952952953,0.05628962295628962,0.11099432766099432,0.15847514180847513,0.06715286715286714,0.05741477408144075,0.048089189755856424,0.0970970970970971,0.09760476965186277,0.11543941880205867,0.0970970970970971,0.1781781781781782,0.2502502502502503,0.0970970970970971,0.12270603937270605,0.13224653224653224,0.0970970970970971,0.04144144144144145,0.02952952952952953,0.05628962295628962,0.11099432766099432,0.15847514180847513,0.06715286715286714,0.05741477408144075,0.048089189755856424,0.0970970970970971,0.09760476965186277,0.11543941880205867,0.11543941880205867,0.09991248294858968,0.1316548817471045
Llama-3.3-70B,Llama-3.3-70B,local_hf,c250,999,9.982982982982984,7.608608608608608,0.7608608608608608,0.07279029462738301,504.0,52.09194214876033,0.968968968968969,0.21995956094742924,1523.0,43.61326326326326,0.9423423423423425,0.30488157134604277,2111.0,38.95749559082893,0.9182182182182181,0.07380127094165223,511.0,38.778238341968915,0.965965965965966,0.2021952628538417,1400.0,34.15432531730127,0.9311311311311312,0.26068746389370306,1805.0,33.69032087643198,0.7233233233233233,0.07380127094165223,511.0,38.778238341968915,0.965965965965966,0.2021952628538417,1400.0,34.15432531730127,0.9311311311311312,0.26068746389370306,1805.0,33.69032087643198,0.7233233233233233,0.05305305305305305,0.1061061061061061,0.16216216216216217,0.05305305305305305,0.06990323656990323,0.07709018542351877,0.05305305305305305,0.023423423423423427,0.01791791791791792,0.030647313980647312,0.06441441441441441,0.10028361695028362,0.03670337003670337,0.032762993874104994,0.02941626274959608,0.05305305305305305,0.05481899265150452,0.06798670646271468,0.06806806806806807,0.11811811811811812,0.16016016016016016,0.06806806806806807,0.08763763763763764,0.09363013807458251,0.06806806806806807,0.026026026026026026,0.01761761761761762,0.03982315648982315,0.07350684017350684,0.09878211544878211,0.04751418084751417,0.03657560879783102,0.028915762249095582,0.06806806806806807,0.06716839866975007,0.07697621191290784,0.06806806806806807,0.11811811811811812,0.16016016016016016,0.06806806806806807,0.08763763763763764,0.09363013807458251,0.06806806806806807,0.026026026026026026,0.01761761761761762,0.03982315648982315,0.07350684017350684,0.09878211544878211,0.04751418084751417,0.03657560879783102,0.028915762249095582,0.06806806806806807,0.06716839866975007,0.07697621191290784,0.07697621191290784,0.06398288818510399,0.09015233339847016
Llama-3.3-70B,Llama-3.3-70B,local_hf,c500,999,9.957957957957959,7.031031031031031,0.7031031031031032,0.07307914500288851,506.0,52.190871369294605,0.964964964964965,0.21057192374350087,1458.0,46.61244979919679,0.9413413413413413,0.2833622183708839,1962.0,41.85681926732578,0.9085085085085085,0.06802426343154246,471.0,40.93879668049792,0.964964964964965,0.18038705950317735,1249.0,37.709797979797976,0.9215215215215216,0.22761409589832468,1576.0,37.05216690716691,0.6762762762762762,0.06802426343154246,471.0,40.93879668049792,0.964964964964965,0.18038705950317735,1249.0,37.709797979797976,0.9215215215215216,0.22761409589832468,1576.0,37.05216690716691,0.6762762762762762,0.04104104104104104,0.09109109109109109,0.15015015015015015,0.04104104104104104,0.056122789456122785,0.0637526415304193,0.04104104104104104,0.02042042042042042,0.016816816816816817,0.021805138471805135,0.052569235902569234,0.08925592258925591,0.02686019352686019,0.027987655765433547,0.027331610664944002,0.04104104104104104,0.043252563522173264,0.05683141860733468,0.05805805805805806,0.11811811811811812,0.14714714714714713,0.05805805805805806,0.07687687687687687,0.08102944214055324,0.05805805805805806,0.026226226226226227,0.01651651651651652,0.030480480480480476,0.06920253586920252,0.08725392058725391,0.03763763763763763,0.03614819725930837,0.02681594348261015,0.05805805805805806,0.058298031671240674,0.06541459334896517,0.05805805805805806,0.11811811811811812,0.14714714714714713,0.05805805805805806,0.07687687687687687,0.08102944214055324,0.05805805805805806,0.026226226226226227,0.01651651651651652,0.030480480480480476,0.06920253586920252,0.08725392058725391,0.03763763763763763,0.03614819725930837,0.02681594348261015,0.05805805805805806,0.058298031671240674,0.06541459334896517,0.06541459334896517,0.054930403796961395,0.07691509271296228
Qwen2.5-7B,Qwen2.5-7B,local_hf,c0,999,9.88988988988989,9.88988988988989,0.988988988988989,0.0658578856152513,456.0,64.91030303030303,0.8258258258258259,0.16363373772385903,1133.0,61.86532994923858,0.7913913913913914,0.2063835932986713,1429.0,57.753099745645386,0.7777777777777778,0.0658578856152513,456.0,64.91030303030303,0.8258258258258259,0.16363373772385903,1133.0,61.86532994923858,0.7913913913913914,0.2063835932986713,1429.0,57.753099745645386,0.7777777777777778,0.0658578856152513,456.0,64.91030303030303,0.8258258258258259,0.16363373772385903,1133.0,61.86532994923858,0.7913913913913914,0.2063835932986713,1429.0,57.753099745645386,0.7777777777777778,0.01701701701701702,0.1111111111111111,0.19519519519519518,0.01701701701701702,0.045712379045712376,0.05672855395077617,0.01701701701701702,0.024424424424424426,0.023223223223223226,0.010844177510844176,0.061177844511177845,0.11558224891558225,0.012479145812479145,0.03288801066578845,0.037130653797320466,0.01701701701701702,0.04121592273988435,0.062204927902915305,0.01701701701701702,0.1111111111111111,0.19519519519519518,0.01701701701701702,0.045712379045712376,0.05672855395077617,0.01701701701701702,0.024424424424424426,0.023223223223223226,0.010844177510844176,0.061177844511177845,0.11558224891558225,0.012479145812479145,0.03288801066578845,0.037130653797320466,0.01701701701701702,0.04121592273988435,0.062204927902915305,0.01701701701701702,0.1111111111111111,0.19519519519519518,0.01701701701701702,0.045712379045712376,0.05672855395077617,0.01701701701701702,0.024424424424424426,0.023223223223223226,0.010844177510844176,0.061177844511177845,0.11558224891558225,0.012479145812479145,0.03288801066578845,0.037130653797320466,0.01701701701701702,0.04121592273988435,0.062204927902915305,0.062204927902915305,0.05312919165560261,0.07179159121534687
Qwen2.5-7B,Qwen2.5-7B,local_hf,c250,999,9.76976976976977,6.297297297297297,0.6297297297297297,0.07019064124783363,486.0,56.70257611241218,0.8548548548548549,0.23469093009820913,1625.0,45.65872132253711,0.8974974974974976,0.31672443674176776,2193.0,38.86581517897307,0.8517517517517519,0.08853264009243211,613.0,30.055187637969095,0.9069069069069069,0.2188041594454073,1515.0,29.700441276306858,0.8402402402402404,0.26198729058347775,1814.0,29.61669939870042,0.575075075075075,0.08853264009243211,613.0,30.055187637969095,0.9069069069069069,0.2188041594454073,1515.0,29.700441276306858,0.8402402402402404,0.26198729058347775,1814.0,29.61669939870042,0.575075075075075,0.01901901901901902,0.07707707707707707,0.13213213213213212,0.01901901901901902,0.03983983983983984,0.04716819994597773,0.01901901901901902,0.01701701701701702,0.014714714714714718,0.01334668001334668,0.04881548214881548,0.08121454788121454,0.015015015015015015,0.023941401719179498,0.02406955740289074,0.01901901901901902,0.03568530817925933,0.04811109073210684,0.03903903903903904,0.0890890890890891,0.10710710710710711,0.03903903903903904,0.05655655655655656,0.05933115655337877,0.03903903903903904,0.01841841841841842,0.011611611611611613,0.024758091424758093,0.05418752085418752,0.06478144811478145,0.02849516182849516,0.026163465052353948,0.019045885712552377,0.03903903903903904,0.04545170554552699,0.05002279763024168,0.03903903903903904,0.0890890890890891,0.10710710710710711,0.03903903903903904,0.05655655655655656,0.05933115655337877,0.03903903903903904,0.01841841841841842,0.011611611611611613,0.024758091424758093,0.05418752085418752,0.06478144811478145,0.02849516182849516,0.026163465052353948,0.019045885712552377,0.03903903903903904,0.04545170554552699,0.05002279763024168,0.05002279763024168,0.03997067197173576,0.06046143434679237
Qwen2.5-7B,Qwen2.5-7B,local_hf,c500,999,9.77877877877878,6.009009009009009,0.6009009009009009,0.06860196418255343,475.0,53.655757575757576,0.8258258258258259,0.2342576545349509,1622.0,44.38881443298969,0.8754754754754757,0.3259676487579434,2257.0,38.587993372606775,0.8299299299299301,0.08679953783939919,601.0,29.514092446448704,0.8878878878878879,0.23238012709416522,1609.0,27.98553459119497,0.8242242242242243,0.2720970537261698,1884.0,29.073410618615018,0.554954954954955,0.08679953783939919,601.0,29.514092446448704,0.8878878878878879,0.23238012709416522,1609.0,27.98553459119497,0.8242242242242243,0.2720970537261698,1884.0,29.073410618615018,0.554954954954955,0.022022022022022022,0.07907907907907907,0.11311311311311312,0.022022022022022022,0.04075742409075742,0.044985858874747764,0.022022022022022022,0.018218218218218223,0.013313313313313315,0.013763763763763764,0.045495495495495496,0.06680013346680014,0.015849182515849183,0.024627946850169072,0.021374829708163044,0.022022022022022022,0.034758149630926036,0.04270781033533702,0.03303303303303303,0.07107107107107107,0.08308308308308308,0.03303303303303303,0.047013680347013684,0.04861448750337639,0.03303303303303303,0.01641641641641642,0.009609609609609611,0.01926926926926927,0.04074074074074074,0.048915582248915575,0.022856189522856188,0.022254000031777812,0.015532482199148866,0.03303303303303303,0.03598163845457927,0.03907251097631476,0.03303303303303303,0.07107107107107107,0.08308308308308308,0.03303303303303303,0.047013680347013684,0.04861448750337639,0.03303303303303303,0.01641641641641642,0.009609609609609611,0.01926926926926927,0.04074074074074074,0.048915582248915575,0.022856189522856188,0.022254000031777812,0.015532482199148866,0.03303303303303303,0.03598163845457927,0.03907251097631476,0.03907251097631476,0.030045034580007138,0.04845260937301145
Llama-3.1-8B,Llama-3.1-8B,local_hf,c0,999,9.58058058058058,9.58058058058058,0.9580580580580581,0.05098209127671866,353.0,55.810778443113776,0.8358358358358359,0.13518197573656845,936.0,45.10089406207827,0.8196196196196197,0.17489890236857308,1211.0,40.68408662222862,0.7551551551551553,0.05098209127671866,353.0,55.810778443113776,0.8358358358358359,0.13518197573656845,936.0,45.10089406207827,0.8196196196196197,0.17489890236857308,1211.0,40.68408662222862,0.7551551551551553,0.05098209127671866,353.0,55.810778443113776,0.8358358358358359,0.13518197573656845,936.0,45.10089406207827,0.8196196196196197,0.17489890236857308,1211.0,40.68408662222862,0.7551551551551553,0.05305305305305305,0.14414414414414414,0.1991991991991992,0.05305305305305305,0.08580246913580246,0.09311970700859591,0.05305305305305305,0.03323323323323324,0.023423423423423427,0.026343009676343006,0.08289956623289957,0.12230563897230565,0.03323799990466657,0.04494205605316717,0.03788102121435455,0.05305305305305305,0.06700790507040598,0.08146725448373399,0.05305305305305305,0.14414414414414414,0.1991991991991992,0.05305305305305305,0.08580246913580246,0.09311970700859591,0.05305305305305305,0.03323323323323324,0.023423423423423427,0.026343009676343006,0.08289956623289957,0.12230563897230565,0.03323799990466657,0.04494205605316717,0.03788102121435455,0.05305305305305305,0.06700790507040598,0.08146725448373399,0.05305305305305305,0.14414414414414414,0.1991991991991992,0.05305305305305305,0.08580246913580246,0.09311970700859591,0.05305305305305305,0.03323323323323324,0.023423423423423427,0.026343009676343006,0.08289956623289957,0.12230563897230565,0.03323799990466657,0.04494205605316717,0.03788102121435455,0.05305305305305305,0.06700790507040598,0.08146725448373399,0.08146725448373399,0.06973663487485737,0.0935893438604696
Llama-3.1-8B,Llama-3.1-8B,local_hf,c250,999,9.527527527527528,7.015015015015015,0.7015015015015015,0.07683419988445984,532.0,43.99547511312217,0.8848848848848849,0.21476025418833045,1487.0,38.91012145748988,0.8762762762762762,0.2900057770075101,2008.0,33.42343434343434,0.8199199199199201,0.07192374350086655,498.0,31.821467688937567,0.913913913913914,0.19425187752744077,1345.0,28.871399387129724,0.8588588588588588,0.2401790872328134,1663.0,27.034420853802875,0.6445445445445447,0.07192374350086655,498.0,31.821467688937567,0.913913913913914,0.19425187752744077,1345.0,28.871399387129724,0.8588588588588588,0.2401790872328134,1663.0,27.034420853802875,0.6445445445445447,0.031031031031031032,0.08108108108108109,0.10810810810810811,0.031031031031031032,0.047797797797797796,0.05144906811573478,0.031031031031031032,0.01761761761761762,0.011611611611611613,0.016966966966966965,0.049783116449783116,0.06675008341675008,0.02067305400638734,0.024673952451730232,0.019130710797377465,0.031031031031031032,0.03874900827494564,0.04493364805520974,0.04704704704704705,0.08808808808808809,0.1011011011011011,0.04704704704704705,0.061928595261928586,0.06374866930422486,0.04704704704704705,0.01901901901901902,0.010810810810810811,0.026926926926926924,0.05323656990323657,0.061661661661661656,0.03205109871776538,0.026653709987043327,0.017787209453876122,0.04704704704704705,0.04729546552605444,0.05034853573372033,0.04704704704704705,0.08808808808808809,0.1011011011011011,0.04704704704704705,0.061928595261928586,0.06374866930422486,0.04704704704704705,0.01901901901901902,0.010810810810810811,0.026926926926926924,0.05323656990323657,0.061661661661661656,0.03205109871776538,0.026653709987043327,0.017787209453876122,0.04704704704704705,0.04729546552605444,0.05034853573372033,0.05034853573372033,0.04003053573560053,0.06143323342312527
Llama-3.1-8B,Llama-3.1-8B,local_hf,c500,999,9.27027027027027,6.286286286286287,0.6286286286286287,0.07466782206816869,517.0,48.88914027149321,0.8848848848848849,0.2037839399191219,1411.0,43.88688051595383,0.8598598598598599,0.2616984402079723,1812.0,36.98977984399276,0.7833833833833834,0.06961294049682265,482.0,34.67001114827202,0.8978978978978979,0.17403235124205663,1205.0,31.986477663230243,0.8188188188188188,0.20667244367417678,1431.0,29.76307805596465,0.5790790790790791,0.06961294049682265,482.0,34.67001114827202,0.8978978978978979,0.17403235124205663,1205.0,31.986477663230243,0.8188188188188188,0.20667244367417678,1431.0,29.76307805596465,0.5790790790790791,0.03003003003003003,0.07607607607607608,0.1061061061061061,0.03003003003003003,0.045979312645979306,0.049915788804677695,0.03003003003003003,0.016816816816816817,0.011711711711711714,0.017550884217550883,0.045445445445445445,0.06596596596596598,0.020787454120787453,0.023386951164728945,0.01928357761691095,0.03003003003003003,0.03724085028666706,0.0446419995463022,0.04604604604604605,0.08608608608608609,0.0980980980980981,0.04604604604604605,0.060010010010010016,0.06173951729507284,0.04604604604604605,0.01901901901901902,0.010810810810810811,0.02647647647647647,0.05253586920253587,0.06054387721054388,0.031865198531865195,0.026703760037093374,0.017786076119409452,0.04604604604604605,0.04640946282344086,0.049369936893904474,0.04604604604604605,0.08608608608608609,0.0980980980980981,0.04604604604604605,0.060010010010010016,0.06173951729507284,0.04604604604604605,0.01901901901901902,0.010810810810810811,0.02647647647647647,0.05253586920253587,0.06054387721054388,0.031865198531865195,0.026703760037093374,0.017786076119409452,0.04604604604604605,0.04640946282344086,0.049369936893904474,0.049369936893904474,0.038574051291312146,0.06007695731394407
Llama-3.2-3B,Llama-3.2-3B,local_hf,c0,999,9.573573573573574,9.573573573573574,0.9573573573573575,0.052137492778740614,361.0,60.70267131242741,0.8618618618618619,0.1575678798382438,1091.0,47.129859719438876,0.8614614614614615,0.19887348353552858,1377.0,40.72096096955816,0.7824824824824825,0.052137492778740614,361.0,60.70267131242741,0.8618618618618619,0.1575678798382438,1091.0,47.129859719438876,0.8614614614614615,0.19887348353552858,1377.0,40.72096096955816,0.7824824824824825,0.052137492778740614,361.0,60.70267131242741,0.8618618618618619,0.1575678798382438,1091.0,47.129859719438876,0.8614614614614615,0.19887348353552858,1377.0,40.72096096955816,0.7824824824824825,0.026026026026026026,0.11211211211211211,0.16216216216216217,0.026026026026026026,0.05428762095428762,0.06102094157649713,0.026026026026026026,0.025625625625625627,0.01881881881881882,0.015515515515515516,0.06715048381715048,0.10045045045045045,0.01845178511845178,0.035101118434451774,0.03053547220213887,0.026026026026026026,0.04776978780303083,0.060257658165881134,0.026026026026026026,0.11211211211211211,0.16216216216216217,0.026026026026026026,0.05428762095428762,0.06102094157649713,0.026026026026026026,0.025625625625625627,0.01881881881881882,0.015515515515515516,0.06715048381715048,0.10045045045045045,0.01845178511845178,0.035101118434451774,0.03053547220213887,0.026026026026026026,0.04776978780303083,0.060257658165881134,0.026026026026026026,0.11211211211211211,0.16216216216216217,0.026026026026026026,0.05428762095428762,0.06102094157649713,0.026026026026026026,0.025625625625625627,0.01881881881881882,0.015515515515515516,0.06715048381715048,0.10045045045045045,0.01845178511845178,0.035101118434451774,0.03053547220213887,0.026026026026026026,0.04776978780303083,0.060257658165881134,0.060257658165881134,0.050486030172293715,0.0703040852605035
Llama-3.2-3B,Llama-3.2-3B,local_hf,c250,999,8.916916916916916,6.071071071071071,0.6071071071071071,0.08174465626805315,566.0,37.60692951015532,0.8378378378378378,0.24335644136337378,1685.0,37.96371755982474,0.8470470470470471,0.3404101675332178,2357.0,32.05614341549015,0.7545545545545547,0.08622183708838821,597.0,22.173758865248228,0.8468468468468469,0.2362796071634893,1636.0,21.87117543859649,0.7617617617617618,0.2939052570768342,2035.0,20.931664578111942,0.5438438438438439,0.08622183708838821,597.0,22.173758865248228,0.8468468468468469,0.2362796071634893,1636.0,21.87117543859649,0.7617617617617618,0.2939052570768342,2035.0,20.931664578111942,0.5438438438438439,0.011011011011011011,0.05105105105105105,0.06606606606606606,0.011011011011011011,0.024274274274274275,0.026475682031237586,0.011011011011011011,0.011211211211211212,0.0075075075075075074,0.0069235902569235895,0.03048048048048048,0.04082415749082416,0.00807474140807474,0.01567599345377123,0.01228464561797895,0.011011011011011011,0.021517912895333252,0.02552329914790748,0.022022022022022022,0.05305305305305305,0.057057057057057055,0.022022022022022022,0.03358358358358358,0.03419530641752864,0.022022022022022022,0.011411411411411412,0.006406406406406407,0.013430096763430096,0.031648314981648315,0.03448448448448449,0.015715715715715714,0.01598582709693821,0.010431977098643767,0.022022022022022022,0.026588590151232574,0.027807797482735038,0.022022022022022022,0.05305305305305305,0.057057057057057055,0.022022022022022022,0.03358358358358358,0.03419530641752864,0.022022022022022022,0.011411411411411412,0.006406406406406407,0.013430096763430096,0.031648314981648315,0.03448448448448449,0.015715715715715714,0.01598582709693821,0.010431977098643767,0.022022022022022022,0.026588590151232574,0.027807797482735038,0.027807797482735038,0.02030173068136155,0.03632878106435919
