model,model_display,prompt_idx,temperature,n_trials,raw_ndcg@10_mean,raw_ndcg@10_std,strict_ndcg@10_mean,strict_ndcg@10_std,candidate_valid_rate@10_mean,raw_jaccard_distance@10,strict_jaccard_distance@10,raw_list_position_distance@10,strict_list_position_distance@10,raw_exact_list_agreement@10,strict_exact_list_agreement@10,raw_item_coverage@10,raw_unique_items@10,raw_avg_popularity@10,raw_catalog_match_rate@10,strict_item_coverage@10,strict_unique_items@10,strict_avg_popularity@10,strict_catalog_match_rate@10,raw_ndcg@10_cv,strict_ndcg@10_cv
Qwen2.5-7B-FT,Qwen2.5-7B-FT,748,1.0,20,0.0,0.0,0.0,0.0,0.9499999999999998,0.7693492587744665,0.7574159735987585,0.9315789473684211,0.9178947368421054,0.0,0.0,0.005199306759098787,36.0,15.137142857142857,0.6749999999999999,0.005199306759098787,36.0,15.137142857142857,0.6749999999999999,,
Qwen2.5-7B-FT,Qwen2.5-7B-FT,748,2.0,20,0.0,0.0,0.0,0.0,0.74,0.9141907917368239,0.8806477707019502,0.9789473684210528,0.7826315789473685,0.0,0.0,0.005632582322357019,39.0,12.911369047619047,0.51,0.005488157134604275,38.0,12.932202380952381,0.505,,
Qwen2.5-7B-FT,Qwen2.5-7B-FT,751,0.0,20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0011554015020219526,8.0,9.5,0.8000000000000002,0.0011554015020219526,8.0,9.5,0.8000000000000002,,
Qwen2.5-7B-FT,Qwen2.5-7B-FT,751,0.5,20,0.0,0.0,0.0,0.0,0.975,0.7339798899885263,0.7267940118017517,0.8936842105263159,0.8984210526315792,0.0,0.0,0.005632582322357019,39.0,14.83172619047619,0.8150000000000001,0.005199306759098787,36.0,15.185714285714287,0.7900000000000001,,
Qwen2.5-7B-FT,Qwen2.5-7B-FT,751,1.0,20,0.0,0.0,0.0,0.0,0.9099999999999999,0.8565929323288374,0.8426922243789197,0.9584210526315791,0.9194736842105266,0.0,0.0,0.00707683419988446,49.0,17.178551587301587,0.785,0.006643558636626227,46.0,15.81376984126984,0.76,,
Qwen2.5-7B-FT,Qwen2.5-7B-FT,751,2.0,20,0.0,0.0,0.0,0.0,0.54,0.9666481582979872,0.9425725590199275,0.9921052631578947,0.6594736842105262,0.0,0.0,0.006787983824378971,47.0,17.547519841269843,0.4849999999999999,0.006499133448873483,45.0,16.872519841269842,0.4749999999999999,,
Qwen2.5-7B-FT,Qwen2.5-7B-FT,774,0.0,20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06736842105263158,0.06736842105263158,0.6631578947368421,0.6631578947368421,0.0014442518775274408,10.0,33.29999999999999,1.0,0.0014442518775274408,10.0,33.29999999999999,1.0,,
Qwen2.5-7B-FT,Qwen2.5-7B-FT,774,0.5,20,0.0,0.0,0.0,0.0,0.9199999999999997,0.6450608988534685,0.6131358562318314,0.8278947368421053,0.8278947368421053,0.0,0.0,0.00462160600808781,32.0,20.459444444444443,0.9299999999999997,0.004477180820335066,31.0,21.13791666666667,0.9049999999999999,,
Qwen2.5-7B-FT,Qwen2.5-7B-FT,774,1.0,20,0.0,0.0,0.0,0.0,0.9049999999999999,0.7882506834682165,0.7677917786547818,0.9189473684210527,0.8915789473684212,0.0,0.0,0.00707683419988446,49.0,27.896666666666665,0.9,0.006787983824378971,47.0,28.82702380952381,0.8700000000000001,,
Qwen2.5-7B-FT,Qwen2.5-7B-FT,774,2.0,20,0.0,0.0,0.0,0.0,0.705,0.9364235375590682,0.9131905946650529,0.9826315789473685,0.7678947368421053,0.0,0.0,0.00779896013864818,54.0,19.97327380952381,0.6599999999999999,0.007654534950895436,53.0,20.544305555555553,0.6399999999999999,,
Qwen2.5-7B-FT,Qwen2.5-7B-FT,776,0.0,20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0014442518775274408,10.0,12.400000000000002,1.0,0.0014442518775274408,10.0,12.400000000000002,1.0,,
Qwen2.5-7B-FT,Qwen2.5-7B-FT,776,0.5,20,0.0,0.0,0.0,0.0,0.9949999999999999,0.4234677603098655,0.41887901572112096,0.7863157894736842,0.7863157894736842,0.0,0.0,0.0033217793183131137,23.0,23.415,0.975,0.0033217793183131137,23.0,23.415,0.975,,
Qwen2.5-7B-FT,Qwen2.5-7B-FT,776,1.0,20,0.0,0.0,0.0,0.0,0.9649999999999999,0.665634656021653,0.6500388676510968,0.9078947368421054,0.9026315789473685,0.0,0.0,0.005343731946851531,37.0,25.43708333333334,0.9049999999999999,0.005054881571346043,35.0,25.200138888888894,0.8949999999999999,,
Qwen2.5-7B-FT,Qwen2.5-7B-FT,776,2.0,20,0.0,0.0,0.0,0.0,0.8099999999999999,0.8528934888821642,0.8174325816082783,0.9763157894736842,0.8526315789473687,0.0,0.0,0.006643558636626227,46.0,27.668472222222228,0.74,0.006499133448873483,45.0,27.95418650793651,0.7250000000000002,,
Qwen2.5-7B-FT,Qwen2.5-7B-FT,820,0.0,20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0014442518775274408,10.0,32.0,1.0,0.0014442518775274408,10.0,32.0,1.0,,
Qwen2.5-7B-FT,Qwen2.5-7B-FT,820,0.5,20,0.01934264036172708,0.08650291742630577,0.01934264036172708,0.08650291742630577,0.9400000000000001,0.6121103780120808,0.6062751605979161,0.8294736842105265,0.8057894736842106,0.0,0.0,0.004477180820335066,31.0,36.54363095238095,0.9199999999999999,0.004477180820335066,31.0,36.54363095238095,0.9199999999999999,4.4721359549995805,4.4721359549995805
Qwen2.5-7B-FT,Qwen2.5-7B-FT,820,1.0,20,0.06587646826539674,0.1619524314041746,0.06587646826539674,0.1619524314041746,0.9,0.8179004317473845,0.8071988217863646,0.9226315789473685,0.8868421052631579,0.0,0.0,0.007510109763142692,52.0,37.3799007936508,0.8700000000000001,0.007365684575389948,51.0,37.16378968253969,0.865,2.4584261371103913,2.4584261371103913
Qwen2.5-7B-FT,Qwen2.5-7B-FT,820,2.0,20,0.1911732909393883,0.2713276147630626,0.2077324383928644,0.29265629656788766,0.765,0.9101565187478502,0.8801506989742285,0.98,0.8163157894736843,0.0,0.0,0.008087810514153668,56.0,29.087162698412698,0.705,0.007943385326400924,55.0,28.72168650793651,0.7,1.4192757441680872,1.4088136587238962
Qwen2.5-7B-FT,Qwen2.5-7B-FT,829,0.0,20,0.0,0.0,0.0,0.0,0.8999999999999998,0.0,0.0,0.0,0.0,1.0,1.0,0.0014442518775274408,10.0,22.800000000000004,1.0,0.0012998266897746968,9.0,13.777777777777777,0.8999999999999998,,
Qwen2.5-7B-FT,Qwen2.5-7B-FT,829,0.5,20,0.0,0.0,0.0,0.0,0.8799999999999999,0.6641851612439849,0.626010656010656,0.7821052631578947,0.7300000000000001,0.0,0.0,0.00462160600808781,32.0,22.830238095238094,0.8699999999999999,0.004188330444829578,29.0,15.784920634920635,0.79,,
Qwen2.5-7B-FT,Qwen2.5-7B-FT,829,1.0,20,0.0,0.0,0.0,0.0,0.8699999999999999,0.7851696449586298,0.7572559651390921,0.8794736842105264,0.8036842105263158,0.0,0.0,0.006065857885615251,42.0,21.18734126984127,0.8700000000000001,0.005343731946851531,37.0,16.88434523809524,0.795,,
Qwen2.5-7B-FT,Qwen2.5-7B-FT,829,2.0,20,0.0,0.0,0.0,0.0,0.72,0.9208336728043018,0.8883323693850012,0.9831578947368421,0.7842105263157895,0.0,0.0,0.007510109763142692,52.0,22.697162698412697,0.6599999999999999,0.006787983824378971,47.0,17.385555555555555,0.63,,
Qwen2.5-7B-FT,Qwen2.5-7B-FT,837,0.0,20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0014442518775274408,10.0,15.5,1.0,0.0014442518775274408,10.0,15.5,1.0,,
Qwen2.5-7B-FT,Qwen2.5-7B-FT,837,0.5,20,0.0,0.0,0.0,0.0,0.99,0.4684471668682194,0.4651239111765426,0.7978947368421054,0.7984210526315791,0.0,0.0,0.0034662045060658577,24.0,15.348888888888888,0.9949999999999999,0.0033217793183131137,23.0,15.376666666666665,0.99,,
Qwen2.5-7B-FT,Qwen2.5-7B-FT,837,1.0,20,0.0,0.0,0.0,0.0,0.97,0.6861445846894763,0.6798860792630143,0.8831578947368424,0.8810526315789475,0.0,0.0,0.00707683419988446,49.0,19.24722222222222,0.9799999999999999,0.006787983824378971,47.0,18.920555555555556,0.97,,
Qwen2.5-7B-FT,Qwen2.5-7B-FT,837,2.0,20,0.0,0.0,0.0,0.0,0.785,0.9008056939303886,0.8739784596208746,0.9752631578947369,0.8215789473684212,0.0,0.0,0.008809936452917388,61.0,21.930476190476192,0.795,0.008665511265164644,60.0,21.819960317460318,0.78,,
Qwen2.5-7B-FT,Qwen2.5-7B-FT,920,0.0,20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0014442518775274408,10.0,15.800000000000002,1.0,0.0014442518775274408,10.0,15.800000000000002,1.0,,
Qwen2.5-7B-FT,Qwen2.5-7B-FT,920,0.5,20,0.0,0.0,0.0,0.0,0.9899999999999999,0.5967583757831435,0.591699149663546,0.8421052631578947,0.85,0.0,0.0,0.004766031195840554,33.0,24.241666666666667,0.9899999999999999,0.004766031195840554,33.0,24.241666666666667,0.9899999999999999,,
Qwen2.5-7B-FT,Qwen2.5-7B-FT,920,1.0,20,0.0,0.0,0.0,0.0,0.9200000000000002,0.8333258219475019,0.8182716516279332,0.9500000000000002,0.9331578947368422,0.0,0.0,0.008665511265164644,60.0,23.299087301587303,0.9099999999999999,0.007943385326400924,55.0,22.022519841269844,0.8799999999999999,,
Qwen2.5-7B-FT,Qwen2.5-7B-FT,920,2.0,20,0.0,0.0,0.0,0.0,0.725,0.914817138304999,0.8844995462913421,0.9742105263157896,0.8257894736842107,0.0,0.0,0.007943385326400924,55.0,15.237222222222224,0.6950000000000001,0.007510109763142692,52.0,14.168968253968254,0.68,,
Qwen2.5-7B-FT,Qwen2.5-7B-FT,957,0.0,20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06736842105263158,0.06736842105263158,0.6631578947368421,0.6631578947368421,0.0014442518775274408,10.0,26.899999999999995,1.0,0.0014442518775274408,10.0,26.899999999999995,1.0,,
Qwen2.5-7B-FT,Qwen2.5-7B-FT,957,0.5,20,0.0,0.0,0.0,0.0,0.865,0.4051251964409859,0.3798965654228812,0.7189473684210526,0.6847368421052633,0.0,0.0,0.0028885037550548816,20.0,25.14013888888889,0.8600000000000001,0.0027440785673021376,19.0,25.01027777777778,0.8550000000000001,,
Qwen2.5-7B-FT,Qwen2.5-7B-FT,957,1.0,20,0.03065735963827292,0.1371038803236732,0.03065735963827292,0.1371038803236732,0.9099999999999999,0.5445458780985096,0.5248208297550403,0.8484210526315791,0.8436842105263158,0.0,0.0,0.005054881571346043,35.0,23.35958333333333,0.9049999999999999,0.004766031195840554,33.0,22.801944444444445,0.8900000000000002,4.472135954999579,4.472135954999579
Qwen2.5-7B-FT,Qwen2.5-7B-FT,957,2.0,20,0.0,0.0,0.0,0.0,0.825,0.8524213001842545,0.8203296376825788,0.9705263157894739,0.8652631578947371,0.0,0.0,0.007365684575389948,51.0,18.394444444444442,0.7850000000000001,0.007221259387637204,50.0,17.137301587301586,0.7800000000000001,,
claude-opus-4-6,Claude Opus 4.6,83,0.0,20,0.4284853705314505,0.009799288590468521,0.4284853705314505,0.009799288590468521,1.0,0.018181818181818174,0.018181818181818174,0.33157894736842103,0.33157894736842103,0.1368421052631579,0.1368421052631579,0.0015886770652801848,11.0,36.440000000000005,1.0,0.0015886770652801848,11.0,36.440000000000005,1.0,0.022869598974439805,0.022869598974439805
claude-opus-4-6,Claude Opus 4.6,83,0.5,20,0.43450151173655643,0.03235182969193648,0.43450151173655643,0.03235182969193648,1.0,0.05231259968102073,0.05231259968102073,0.5163157894736842,0.5163157894736842,0.05263157894736842,0.05263157894736842,0.0017331022530329288,12.0,37.39000000000001,1.0,0.0017331022530329288,12.0,37.39000000000001,1.0,0.07445734667904168,0.07445734667904168
claude-opus-4-6,Claude Opus 4.6,83,1.0,20,0.4341427301697235,0.015501192858215208,0.4341427301697235,0.015501192858215208,1.0,0.0909090909090909,0.0909090909090909,0.41473684210526324,0.41473684210526324,0.031578947368421054,0.031578947368421054,0.0015886770652801848,11.0,38.300000000000004,1.0,0.0015886770652801848,11.0,38.300000000000004,1.0,0.03570529178769199,0.03570529178769199
claude-opus-4-6,Claude Opus 4.6,86,0.0,20,0.4692787260227564,5.695323946259567e-17,0.4692787260227564,5.695323946259567e-17,1.0,0.048803827751196155,0.048803827751196155,0.3794736842105263,0.3794736842105263,0.15789473684210525,0.15789473684210525,0.0015886770652801848,11.0,62.835,1.0,0.0015886770652801848,11.0,62.835,1.0,1.2136335253312523e-16,1.2136335253312523e-16
claude-opus-4-6,Claude Opus 4.6,86,0.5,20,0.4692787260227564,5.695323946259567e-17,0.4692787260227564,5.695323946259567e-17,1.0,0.05231259968102073,0.05231259968102073,0.2826315789473684,0.2826315789473684,0.24210526315789474,0.24210526315789474,0.0017331022530329288,12.0,63.285000000000004,1.0,0.0017331022530329288,12.0,63.285000000000004,1.0,1.2136335253312523e-16,1.2136335253312523e-16
claude-opus-4-6,Claude Opus 4.6,86,1.0,20,0.4692787260227564,5.695323946259567e-17,0.4692787260227564,5.695323946259567e-17,1.0,0.108133971291866,0.108133971291866,0.30421052631578943,0.30421052631578943,0.1631578947368421,0.1631578947368421,0.0017331022530329288,12.0,63.290000000000006,1.0,0.0017331022530329288,12.0,63.290000000000006,1.0,1.2136335253312523e-16,1.2136335253312523e-16
claude-opus-4-6,Claude Opus 4.6,92,0.0,20,0.0,0.0,0.0,0.0,1.0,0.1167464114832536,0.1167464114832536,0.31000000000000005,0.31000000000000005,0.2631578947368421,0.2631578947368421,0.001877527440785673,13.0,53.470000000000006,1.0,0.001877527440785673,13.0,53.470000000000006,1.0,,
claude-opus-4-6,Claude Opus 4.6,92,0.5,20,0.0,0.0,0.0,0.0,1.0,0.06842105263157892,0.06842105263157892,0.23368421052631574,0.23368421052631574,0.2894736842105263,0.2894736842105263,0.001877527440785673,13.0,55.02000000000002,1.0,0.001877527440785673,13.0,55.02000000000002,1.0,,
claude-opus-4-6,Claude Opus 4.6,92,1.0,20,0.0,0.0,0.0,0.0,1.0,0.18333946754999383,0.18333946754999383,0.4026315789473685,0.4026315789473685,0.08421052631578947,0.08421052631578947,0.002166377816291161,15.0,55.035000000000004,1.0,0.002166377816291161,15.0,55.035000000000004,1.0,,
claude-opus-4-6,Claude Opus 4.6,126,0.0,20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.10526315789473684,0.10526315789473684,0.5157894736842106,0.5157894736842106,0.0014442518775274408,10.0,52.79999999999999,1.0,0.0014442518775274408,10.0,52.79999999999999,1.0,,
claude-opus-4-6,Claude Opus 4.6,126,0.5,20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020000000000000004,0.020000000000000004,0.9,0.9,0.0014442518775274408,10.0,52.79999999999999,1.0,0.0014442518775274408,10.0,52.79999999999999,1.0,,
claude-opus-4-6,Claude Opus 4.6,126,1.0,20,0.0,0.0,0.0,0.0,1.0,0.018181818181818174,0.018181818181818174,0.09842105263157892,0.09842105263157892,0.531578947368421,0.531578947368421,0.0015886770652801848,11.0,53.25999999999999,1.0,0.0015886770652801848,11.0,53.25999999999999,1.0,,
claude-opus-4-6,Claude Opus 4.6,181,0.0,20,0.0,0.0,0.0,0.0,1.0,0.13604465709728866,0.13604465709728866,0.3484210526315789,0.3484210526315789,0.2,0.2,0.0017331022530329288,12.0,39.96666666666667,0.8999999999999998,0.0017331022530329288,12.0,39.96666666666667,0.8999999999999998,,
claude-opus-4-6,Claude Opus 4.6,181,0.5,20,0.0,0.0,0.0,0.0,1.0,0.09617224880382771,0.09617224880382771,0.21947368421052632,0.21947368421052632,0.38421052631578945,0.38421052631578945,0.0015886770652801848,11.0,38.89444444444444,0.8999999999999998,0.0015886770652801848,11.0,38.89444444444444,0.8999999999999998,,
claude-opus-4-6,Claude Opus 4.6,181,1.0,20,0.0,0.0,0.0,0.0,1.0,0.06826156299840509,0.06826156299840509,0.3526315789473684,0.3526315789473684,0.2631578947368421,0.2631578947368421,0.0015886770652801848,11.0,38.64444444444444,0.8999999999999998,0.0015886770652801848,11.0,38.64444444444444,0.8999999999999998,,
claude-opus-4-6,Claude Opus 4.6,197,0.0,20,0.0,0.0,0.0,0.0,1.0,0.19727640780272357,0.19727640780272357,0.3178947368421053,0.3178947368421053,0.23684210526315788,0.23684210526315788,0.002021952628538417,14.0,70.465,1.0,0.002021952628538417,14.0,70.465,1.0,,
claude-opus-4-6,Claude Opus 4.6,197,0.5,20,0.0,0.0,0.0,0.0,1.0,0.14951539688381793,0.14951539688381793,0.3942105263157895,0.3942105263157895,0.3473684210526316,0.3473684210526316,0.002021952628538417,14.0,81.08000000000003,1.0,0.002021952628538417,14.0,81.08000000000003,1.0,,
claude-opus-4-6,Claude Opus 4.6,197,1.0,20,0.0,0.0,0.0,0.0,1.0,0.15119617224880383,0.15119617224880383,0.3952631578947368,0.3952631578947368,0.23684210526315788,0.23684210526315788,0.002021952628538417,14.0,79.92000000000002,1.0,0.002021952628538417,14.0,79.92000000000002,1.0,,
claude-opus-4-6,Claude Opus 4.6,367,0.0,20,0.0,0.0,0.0,0.0,1.0,0.08038277511961721,0.08038277511961721,0.2821052631578947,0.2821052631578947,0.3473684210526316,0.3473684210526316,0.0011554015020219526,8.0,5.798214285714286,0.7700000000000001,0.0011554015020219526,8.0,5.798214285714286,0.7700000000000001,,
claude-opus-4-6,Claude Opus 4.6,367,0.5,20,0.0,0.0,0.0,0.0,1.0,0.09856459330143538,0.09856459330143538,0.3263157894736842,0.3263157894736842,0.3684210526315789,0.3684210526315789,0.0011554015020219526,8.0,4.727678571428571,0.7350000000000001,0.0011554015020219526,8.0,4.727678571428571,0.7350000000000001,,
claude-opus-4-6,Claude Opus 4.6,367,1.0,20,0.0,0.0,0.0,0.0,1.0,0.018181818181818177,0.018181818181818177,0.17105263157894737,0.17105263157894737,0.4,0.4,0.0011554015020219526,8.0,6.695535714285714,0.7950000000000002,0.0011554015020219526,8.0,6.695535714285714,0.7950000000000002,,
claude-opus-4-6,Claude Opus 4.6,400,0.0,20,0.07975767905282148,0.09046608426994637,0.07975767905282148,0.09046608426994637,1.0,0.09473684210526312,0.09473684210526312,0.05210526315789473,0.05210526315789473,0.4789473684210526,0.4789473684210526,0.0014442518775274408,10.0,30.270000000000003,0.9549999999999998,0.0014442518775274408,10.0,30.270000000000003,0.9549999999999998,1.134261745631201,1.134261745631201
claude-opus-4-6,Claude Opus 4.6,400,0.5,20,0.035447857356809546,0.07273746855177814,0.035447857356809546,0.07273746855177814,1.0,0.07878787878787877,0.07878787878787877,0.10736842105263161,0.10736842105263161,0.4473684210526316,0.4473684210526316,0.0015886770652801848,11.0,29.596666666666664,0.9799999999999999,0.0015886770652801848,11.0,29.596666666666664,0.9799999999999999,2.0519567041703084,2.0519567041703084
claude-opus-4-6,Claude Opus 4.6,400,1.0,20,0.044309821696011935,0.07874061946601445,0.044309821696011935,0.07874061946601445,1.0,0.08979266347687398,0.08979266347687398,0.14578947368421055,0.14578947368421055,0.3631578947368421,0.3631578947368421,0.0015886770652801848,11.0,29.659999999999997,0.975,0.0015886770652801848,11.0,29.659999999999997,0.975,1.777046633277277,1.777046633277277
claude-opus-4-6,Claude Opus 4.6,421,0.0,20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.053684210526315786,0.053684210526315786,0.7315789473684211,0.7315789473684211,0.0014442518775274408,10.0,35.29999999999999,1.0,0.0014442518775274408,10.0,35.29999999999999,1.0,,
claude-opus-4-6,Claude Opus 4.6,421,0.5,20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05368421052631579,0.05368421052631579,0.7315789473684211,0.7315789473684211,0.0014442518775274408,10.0,35.29999999999999,1.0,0.0014442518775274408,10.0,35.29999999999999,1.0,,
claude-opus-4-6,Claude Opus 4.6,421,1.0,20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08736842105263157,0.08736842105263157,0.5842105263157895,0.5842105263157895,0.0014442518775274408,10.0,35.29999999999999,1.0,0.0014442518775274408,10.0,35.29999999999999,1.0,,
claude-opus-4-6,Claude Opus 4.6,427,0.0,20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18947368421052632,0.18947368421052632,0.2631578947368421,0.2631578947368421,0.0012998266897746968,9.0,31.444444444444446,0.8999999999999998,0.0012998266897746968,9.0,31.444444444444446,0.8999999999999998,,
claude-opus-4-6,Claude Opus 4.6,427,0.5,20,0.0,0.0,0.0,0.0,1.0,0.018181818181818174,0.018181818181818174,0.18631578947368416,0.18631578947368416,0.33157894736842103,0.33157894736842103,0.0014442518775274408,10.0,31.47222222222222,0.8999999999999998,0.0014442518775274408,10.0,31.47222222222222,0.8999999999999998,,
claude-opus-4-6,Claude Opus 4.6,427,1.0,20,0.0,0.0,0.0,0.0,1.0,0.05167464114832535,0.05167464114832535,0.2942105263157895,0.2942105263157895,0.18421052631578946,0.18421052631578946,0.0017331022530329288,12.0,32.16111111111111,0.8999999999999998,0.0017331022530329288,12.0,32.16111111111111,0.8999999999999998,,
claude-opus-4-6,Claude Opus 4.6,442,0.0,20,0.0,0.0,0.0,0.0,1.0,0.03444976076555023,0.03444976076555023,0.41473684210526307,0.41473684210526307,0.1631578947368421,0.1631578947368421,0.0014442518775274408,10.0,45.72222222222222,0.8999999999999998,0.0014442518775274408,10.0,45.72222222222222,0.8999999999999998,,
claude-opus-4-6,Claude Opus 4.6,442,0.5,20,0.0,0.0,0.0,0.0,1.0,0.08708133971291863,0.08708133971291863,0.3905263157894737,0.3905263157894737,0.09473684210526316,0.09473684210526316,0.0014442518775274408,10.0,45.91111111111111,0.8999999999999998,0.0014442518775274408,10.0,45.91111111111111,0.8999999999999998,,
claude-opus-4-6,Claude Opus 4.6,442,1.0,20,0.0,0.0,0.0,0.0,1.0,0.08915470494417863,0.08915470494417863,0.5436842105263159,0.5436842105263159,0.010526315789473684,0.010526315789473684,0.0015886770652801848,11.0,46.205555555555556,0.8999999999999998,0.0015886770652801848,11.0,46.205555555555556,0.8999999999999998,,
claude-opus-4-6,Claude Opus 4.6,445,0.0,20,0.0,0.0,0.0,0.0,1.0,0.10430622009569375,0.10430622009569375,0.35315789473684206,0.35315789473684206,0.22105263157894736,0.22105263157894736,0.0015886770652801848,11.0,18.454999999999995,1.0,0.0015886770652801848,11.0,18.454999999999995,1.0,,
claude-opus-4-6,Claude Opus 4.6,445,0.5,20,0.0,0.0,0.0,0.0,1.0,0.09856459330143538,0.09856459330143538,0.26842105263157895,0.26842105263157895,0.41578947368421054,0.41578947368421054,0.0017331022530329288,12.0,18.049999999999994,1.0,0.0017331022530329288,12.0,18.049999999999994,1.0,,
claude-opus-4-6,Claude Opus 4.6,445,1.0,20,0.0,0.0,0.0,0.0,1.0,0.10239234449760763,0.10239234449760763,0.43263157894736853,0.43263157894736853,0.10526315789473684,0.10526315789473684,0.0017331022530329288,12.0,18.449999999999996,1.0,0.0017331022530329288,12.0,18.449999999999996,1.0,,
claude-opus-4-6,Claude Opus 4.6,495,0.0,20,0.0,0.0,0.0,0.0,1.0,0.17224880382775118,0.17224880382775118,0.42000000000000004,0.42000000000000004,0.1368421052631579,0.1368421052631579,0.0017331022530329288,12.0,26.48,1.0,0.0017331022530329288,12.0,26.48,1.0,,
claude-opus-4-6,Claude Opus 4.6,495,0.5,20,0.0,0.0,0.0,0.0,1.0,0.16124401913875594,0.16124401913875594,0.4610526315789475,0.4610526315789475,0.13157894736842105,0.13157894736842105,0.0017331022530329288,12.0,26.68,1.0,0.0017331022530329288,12.0,26.68,1.0,,
claude-opus-4-6,Claude Opus 4.6,495,1.0,20,0.0,0.0,0.0,0.0,1.0,0.20341062446325606,0.20341062446325606,0.5252631578947369,0.5252631578947369,0.11052631578947368,0.11052631578947368,0.001877527440785673,13.0,26.310000000000002,1.0,0.001877527440785673,13.0,26.310000000000002,1.0,,
claude-opus-4-6,Claude Opus 4.6,506,0.0,20,1.0,0.0,1.0,0.0,1.0,0.06427432216905901,0.06427432216905901,0.0863157894736842,0.0863157894736842,0.7157894736842105,0.7157894736842105,0.0014442518775274408,10.0,16.327777777777776,0.805,0.0014442518775274408,10.0,16.327777777777776,0.805,0.0,0.0
claude-opus-4-6,Claude Opus 4.6,506,0.5,20,1.0,0.0,1.0,0.0,1.0,0.12248803827751195,0.12248803827751195,0.20210526315789476,0.20210526315789476,0.3631578947368421,0.3631578947368421,0.0014442518775274408,10.0,15.643055555555554,0.8100000000000002,0.0014442518775274408,10.0,15.643055555555554,0.8100000000000002,0.0,0.0
claude-opus-4-6,Claude Opus 4.6,506,1.0,20,1.0,0.0,1.0,0.0,1.0,0.15390749601275913,0.15390749601275913,0.26789473684210524,0.26789473684210524,0.16842105263157894,0.16842105263157894,0.0014442518775274408,10.0,14.974305555555555,0.8200000000000001,0.0014442518775274408,10.0,14.974305555555555,0.8200000000000001,0.0,0.0
claude-opus-4-6,Claude Opus 4.6,515,0.0,20,0.6131471927654584,0.0,0.6131471927654584,0.0,1.0,0.0,0.0,0.2447368421052631,0.2447368421052631,0.4473684210526316,0.4473684210526316,0.0012998266897746968,9.0,54.333333333333336,0.8999999999999998,0.0012998266897746968,9.0,54.333333333333336,0.8999999999999998,0.0,0.0
claude-opus-4-6,Claude Opus 4.6,515,0.5,20,0.6131471927654584,0.0,0.6131471927654584,0.0,1.0,0.0,0.0,0.10526315789473684,0.10526315789473684,0.7157894736842105,0.7157894736842105,0.0012998266897746968,9.0,54.333333333333336,0.8999999999999998,0.0012998266897746968,9.0,54.333333333333336,0.8999999999999998,0.0,0.0
claude-opus-4-6,Claude Opus 4.6,515,1.0,20,0.6131471927654584,0.0,0.6131471927654584,0.0,1.0,0.0,0.0,0.31000000000000005,0.31000000000000005,0.18421052631578946,0.18421052631578946,0.0012998266897746968,9.0,54.333333333333336,0.8999999999999998,0.0012998266897746968,9.0,54.333333333333336,0.8999999999999998,0.0,0.0
claude-opus-4-6,Claude Opus 4.6,544,0.0,20,0.0,0.0,0.0,0.0,1.0,0.16650717703349283,0.16650717703349283,0.28,0.28,0.2,0.2,0.0017331022530329288,12.0,42.96500000000001,1.0,0.0017331022530329288,12.0,42.96500000000001,1.0,,
claude-opus-4-6,Claude Opus 4.6,544,0.5,20,0.0,0.0,0.0,0.0,1.0,0.17256778309409884,0.17256778309409884,0.3163157894736843,0.3163157894736843,0.14210526315789473,0.14210526315789473,0.0017331022530329288,12.0,43.35000000000001,1.0,0.0017331022530329288,12.0,43.35000000000001,1.0,,
claude-opus-4-6,Claude Opus 4.6,544,1.0,20,0.0,0.0,0.0,0.0,1.0,0.19106858054226472,0.19106858054226472,0.4247368421052632,0.4247368421052632,0.10526315789473684,0.10526315789473684,0.002166377816291161,15.0,42.309999999999995,1.0,0.002166377816291161,15.0,42.309999999999995,1.0,,
claude-opus-4-6,Claude Opus 4.6,636,0.0,20,0.0,0.0,0.0,0.0,1.0,0.018181818181818174,0.018181818181818174,0.15263157894736842,0.15263157894736842,0.48947368421052634,0.48947368421052634,0.0015886770652801848,11.0,53.389999999999986,1.0,0.0015886770652801848,11.0,53.389999999999986,1.0,,
claude-opus-4-6,Claude Opus 4.6,636,0.5,20,0.0,0.0,0.0,0.0,0.985,0.21749478591583854,0.2007735247208931,0.3957894736842105,0.3952631578947368,0.15263157894736842,0.15263157894736842,0.002021952628538417,14.0,53.65333333333333,0.985,0.002021952628538417,14.0,53.65333333333333,0.985,,
